POS,phastCons100way,phyloP100way
4948,0.0,-0.052
4949,0.0,-3.668
4950,1.0,7.651
4951,1.0,5.827
4952,0.0,-12.622
4953,0.0,-0.024
4954,0.0,1.075
4955,0.0,-13.573
4956,0.0,-6.017
4957,0.0,0.884
4958,0.0,-3.835
4959,0.0,-6.76
4960,0.728,4.818
4961,0.0,-15.256
4962,1.0,7.627
4963,1.0,7.655
4964,0.0,-5.622
4965,1.0,4.509
4966,1.0,5.283
4967,0.0,-12.43
4968,1.0,5.908
4969,1.0,7.566
4970,1.0,1.524
4971,1.0,3.011
4972,1.0,4.15
4973,0.0,-9.179
4974,1.0,7.689
4975,1.0,9.529
4976,0.0,-6.836
4977,0.004,0.14
4978,0.97,7.651
4979,0.0,-8.637
4980,1.0,8.887
4981,1.0,8.887
4982,0.509,-0.132
4983,1.0,5.823
4984,1.0,5.884
4985,1.0,2.753
4986,1.0,7.082
4987,0.998,3.85
4988,0.0,-12.635
4989,1.0,4.736
4990,1.0,7.034
4991,0.59,1.429
4992,0.001,-0.334
4993,0.005,1.599
4994,0.0,-1.885
4995,0.993,3.138
4996,1.0,5.412
4997,0.935,0.243
4998,1.0,8.887
4999,1.0,8.887
5000,1.0,2.951
5001,1.0,3.458
5002,1.0,5.932
5003,0.0,-4.025
5004,0.0,-4.818
5005,0.998,5.937
5006,0.977,0.347
5007,1.0,9.529
5008,1.0,5.838
5009,0.0,-7.293
5010,1.0,5.926
5011,0.997,3.033
5012,0.569,-0.137
5013,1.0,7.651
5014,1.0,7.544
5015,0.0,-3.944
5016,1.0,5.932
5017,1.0,7.544
5018,0.002,-1.727
5019,1.0,7.087
5020,1.0,4.78
5021,0.0,-2.238
5022,0.533,1.293
5023,0.58,3.867
5024,0.0,-3.906
5025,1.0,5.831
5026,1.0,4.969
5027,0.0,-4.84
5028,0.001,-0.038
5029,0.928,5.939
5030,0.25,-0.273
5031,1.0,6.439
5032,1.0,5.456
5033,0.0,-11.343
5034,1.0,7.651
5035,1.0,6.443
5036,1.0,5.927
5037,1.0,6.923
5038,1.0,4.77
5039,0.035,0.593
5040,0.0,-0.656
5041,0.0,-0.905
5042,0.0,-4.32
5043,0.0,-1.207
5044,0.0,-0.182
5045,0.0,-2.985
5046,0.0,-0.244
5047,0.828,4.538
5048,0.0,-9.055
5049,0.0,-6.39
5050,0.969,7.65
5051,0.0,-5.772
5052,0.0,-4.756
5053,0.0,-7.824
5054,0.0,-13.015
5055,0.647,3.11
5056,0.038,0.463
5057,0.0,-3.183
5058,0.0,0.462
5059,0.0,0.008
5060,0.0,-2.238
5061,0.123,1.379
5062,0.176,3.512
5063,0.0,-10.692
5064,0.0,-1.769
5065,0.0,-0.263
5066,0.0,-7.569
5067,0.0,-0.456
5068,0.186,3.222
5069,0.0,-13.651
5070,0.0,0.355
5071,0.0,0.047
5072,0.0,-5.498
5073,0.0,-12.052
5074,0.005,1.601
5075,0.0,-14.116
5076,0.0,-2.292
5077,0.702,4.746
5078,0.0,-8.136
5079,0.193,2.71
5080,0.185,2.142
5081,0.0,-1.372
5082,0.0,-1.237
5083,0.396,3.856
5084,0.0,-3.023
5085,0.0,-6.053
5086,0.0,-0.201
5087,0.0,-9.946
5088,0.0,0.388
5089,0.005,1.629
5090,0.0,-20.0
5091,1.0,4.811
5092,1.0,8.887
5093,0.0,-5.706
5094,0.0,-2.651
5095,0.009,1.867
5096,0.0,-10.477
5097,0.0,-1.036
5098,0.0,0.125
5099,0.0,-9.037
5100,0.001,0.286
5101,0.058,2.611
5102,0.0,-2.872
5103,1.0,8.887
5104,1.0,5.825
5105,0.0,-10.814
5106,0.0,-5.085
5107,0.0,-0.158
5108,0.0,-7.427
5109,0.0,-2.628
5110,0.032,3.134
5111,0.0,-15.654
5112,0.0,-2.371
5113,0.0,-0.32
5114,0.0,-1.058
5115,1.0,3.953
5116,1.0,7.651
5117,0.0,-3.159
5118,0.0,-3.289
5119,0.0,0.685
5120,0.0,-7.001
5121,0.0,-3.348
5122,0.0,0.082
5123,0.0,-7.424
5124,0.0,-0.954
5125,0.969,7.651
5126,0.0,-6.684
5127,0.0,1.263
5128,0.0,-0.843
5129,0.0,-6.405
5130,0.0,-7.705
5131,0.0,-4.075
5132,0.0,-14.436
5133,0.0,-1.041
5134,0.0,-0.774
5135,0.0,-5.899
5136,0.0,-0.781
5137,0.0,-0.4
5138,0.0,-11.336
5139,0.0,-2.143
5140,0.0,-0.177
5141,0.0,-15.654
5142,0.001,1.641
5143,0.0,0.352
5144,0.0,-11.733
5145,0.008,2.163
5146,0.005,1.257
5147,0.0,-6.388
5148,0.018,2.703
5149,0.007,0.742
5150,0.0,-7.276
5151,0.0,-1.395
5152,0.0,-0.07
5153,0.0,-6.864
5154,0.0,-2.613
5155,0.0,0.272
5156,0.0,-5.139
5157,0.0,-0.663
5158,0.692,3.939
5159,0.0,-0.998
5160,0.0,-1.01
5161,0.098,3.747
5162,0.0,-9.106
5163,0.0,0.094
5164,0.0,-0.739
5165,0.0,-12.014
5166,0.0,-0.978
5167,0.0,-0.06
5168,0.0,-1.703
5169,1.0,5.932
5170,1.0,4.647
5171,1.0,1.855
5172,1.0,1.485
5173,0.998,4.204
5174,0.0,-3.898
5175,0.326,3.825
5176,0.257,1.685
5177,0.0,0.046
5178,0.0,-4.27
5179,0.0,-1.18
5180,0.0,-8.061
5181,0.525,2.44
5182,0.534,3.033
5183,0.0,-11.641
5184,0.0,-8.294
5185,0.0,-0.48
5186,0.0,-5.042
5187,0.0,-4.106
5188,0.0,0.884
5189,0.0,-1.284
5190,0.0,0.36
5191,0.0,-0.598
5192,0.0,-6.834
5193,0.0,-3.926
5194,0.0,-0.168
5195,0.0,-12.865
5196,0.0,-4.412
5197,0.0,-0.389
5198,0.0,-11.673
5199,0.0,-0.508
5200,0.0,0.719
5201,0.0,-8.135
5202,0.0,-4.234
5203,0.002,1.517
5204,0.0,-1.082
5205,0.0,-4.147
5206,0.0,0.042
5207,0.0,-13.015
5208,0.0,-0.302
5209,0.0,-0.638
5210,0.0,-8.668
5211,0.002,0.049
5212,0.966,7.592
5213,0.0,-12.158
5214,0.0,-2.748
5215,0.966,7.592
5216,0.0,-2.411
5217,1.0,5.795
5218,1.0,7.486
5219,0.0,-9.452
5220,0.0,-0.4
5221,0.723,4.767
5222,0.049,-0.415
5223,1.0,7.577
5224,1.0,6.036
5225,0.484,-0.08
5226,1.0,7.628
5227,1.0,9.379
5228,0.0,-6.093
5229,0.06,0.534
5230,0.965,7.536
5231,0.0,-20.0
5232,1.0,7.486
5233,1.0,4.734
5234,0.0,-12.562
5235,1.0,4.74
5236,1.0,7.544
5237,0.0,-4.445
5238,0.0,-0.165
5239,0.902,5.924
5240,0.0,-1.64
5241,0.014,0.376
5242,0.55,5.764
5243,0.0,-5.493
5244,1.0,5.445
5245,1.0,7.598
5246,0.0,-8.148
5247,1.0,7.592
5248,1.0,5.876
5249,0.0,-3.065
5250,0.0,-1.75
5251,0.0,0.849
5252,0.0,-4.399
5253,0.988,4.396
5254,0.986,3.632
5255,0.0,-11.844
5256,1.0,8.816
5257,1.0,8.816
5258,1.0,2.33
5259,1.0,5.868
5260,1.0,7.46
5261,0.819,1.79
5262,0.0,-1.297
5263,0.018,2.074
5264,0.0,-5.489
5265,1.0,4.927
5266,0.998,3.201
5267,0.0,-6.949
5268,0.359,1.144
5269,0.779,4.628
5270,0.0,-9.619
5271,0.019,0.335
5272,0.955,4.867
5273,0.931,0.308
5274,1.0,5.397
5275,1.0,6.668
5276,0.0,-0.019
5277,0.0,-2.156
5278,0.875,5.773
5279,0.0,-4.278
5280,0.001,1.83
5281,0.0,0.354
5282,0.0,-5.813
5283,0.963,2.61
5284,0.986,2.042
5285,0.987,0.873
5286,1.0,2.615
5287,1.0,5.791
5288,0.0,-1.553
5289,0.0,-0.731
5290,0.0,1.1
5291,0.0,-6.443
5292,0.0,0.07
5293,0.0,-0.536
5294,0.0,-2.08
5295,0.0,-1.215
5296,0.0,-0.194
5297,0.0,-11.052
5298,0.0,-1.567
5299,0.0,-0.115
5300,0.0,-10.957
5301,0.0,-6.634
5302,0.0,0.257
5303,0.0,-2.693
5304,0.464,1.047
5305,0.626,4.727
5306,0.0,-11.741
5307,0.0,0.197
5308,0.0,0.238
5309,0.0,-8.545
5310,0.0,-8.03
5311,0.0,-0.133
5312,0.0,-13.099
5313,0.696,1.553
5314,0.863,4.579
5315,0.0,-1.048
5316,0.013,1.364
5317,0.011,1.559
5318,0.0,-13.512
5319,0.0,-0.104
5320,0.303,3.203
5321,0.0,-20.0
5322,0.0,-3.21
5323,0.0,0.528
5324,0.0,-1.681
5325,0.998,2.734
5326,1.0,7.486
5327,0.0,-13.142
5328,0.22,0.869
5329,0.974,7.592
5330,0.0,-2.905
5331,0.0,-1.314
5332,0.893,5.871
5333,0.0,-5.969
5334,0.944,2.677
5335,0.984,4.229
5336,0.005,-0.058
5337,0.006,0.051
5338,0.894,5.871
5339,0.0,-2.487
5340,0.908,5.871
5341,0.136,0.583
5342,0.0,-2.841
5343,1.0,7.592
5344,1.0,7.592
5345,0.0,-4.96
5346,1.0,4.769
5347,1.0,8.816
5348,0.0,-4.435
5349,0.0,0.401
5350,0.005,1.599
5351,0.0,-2.833
5352,0.998,3.826
5353,1.0,6.398
5354,0.0,-4.14
5355,0.0,-0.79
5356,0.966,7.592
5357,0.0,-2.986
5358,0.0,-0.03
5359,0.0,-0.164
5360,0.0,-6.608
5361,1.0,4.715
5362,1.0,7.013
5363,0.0,-2.422
5364,0.0,-0.479
5365,0.0,0.784
5366,0.0,-9.079
5367,0.0,-0.657
5368,0.003,1.765
5369,0.0,-3.04
5370,0.0,-0.058
5371,0.005,1.977
5372,0.0,-0.897
5373,0.001,0.002
5374,0.843,4.819
5375,0.0,-8.592
5376,0.94,3.191
5377,0.945,3.867
5378,0.0,-15.955
5379,0.0,-0.501
5380,0.01,1.91
5381,0.0,-2.04
5382,0.088,0.866
5383,0.771,3.765
5384,0.0,-8.111
5385,1.0,4.664
5386,1.0,7.521
5387,0.0,-7.374
5388,0.0,-0.026
5389,0.024,3.005
5390,0.0,-3.967
5391,0.0,-0.06
5392,0.0,-0.443
5393,0.0,-7.156
5394,0.032,1.894
5395,0.034,2.001
5396,0.0,-4.385
5397,0.0,0.082
5398,0.0,0.809
5399,0.0,-3.472
5400,0.0,-0.763
5401,0.0,-1.281
5402,0.0,-1.255
5403,0.463,2.929
5404,0.439,2.381
5405,0.112,0.8
5406,0.001,-0.203
5407,0.006,1.228
5408,0.0,-1.475
5409,0.001,1.497
5410,0.0,0.37
5411,0.0,-1.988
5412,0.851,2.54
5413,0.847,2.012
5414,0.002,0.163
5415,0.0,-0.03
5416,0.0,0.271
5417,0.0,-6.323
5418,0.0,-1.83
5419,0.0,-0.651
5420,0.0,-6.435
5421,0.0,-1.462
5422,0.0,0.012
5423,0.0,-2.232
5424,0.0,-2.514
5425,0.0,-1.737
5426,0.0,-6.805
5427,0.0,-2.543
5428,0.0,-1.65
5429,0.0,-4.248
5430,0.0,0.097
5431,0.001,1.27
5432,0.0,0.079
5433,0.0,-2.109
5434,0.0,-4.955
5435,0.0,-4.52
5436,0.0,-0.64
5437,0.0,-1.77
5438,0.0,-11.604
5439,0.0,-5.285
5440,0.0,-4.91
5441,0.0,-6.908
5442,0.0,-5.039
5443,0.0,-0.385
5444,0.0,-9.083
5445,0.0,-2.683
5446,0.024,1.768
5447,0.0,-6.033
5448,0.0,-1.145
5449,0.096,3.794
5450,0.0,-5.317
5451,0.0,-2.881
5452,0.0,-0.881
5453,0.0,-9.75
5454,0.0,-2.886
5455,0.007,1.887
5456,0.0,-2.911
5457,0.0,-1.279
5458,0.0,-0.692
5459,0.0,-10.369
5460,0.0,-1.089
5461,0.0,0.072
5462,0.0,-14.574
5463,0.0,-10.289
5464,0.0,0.069
5465,0.0,-7.033
5466,0.0,-0.23
5467,0.296,4.752
5468,0.0,-14.724
5469,0.0,0.218
5470,0.0,-0.404
5471,0.0,-6.174
5472,0.0,-7.18
5473,0.0,0.663
5474,0.0,-6.017
5475,0.0,-1.18
5476,0.001,1.17
5477,0.0,-10.628
5478,0.002,0.087
5479,0.726,4.818
5480,0.0,-14.875
5481,0.937,3.705
5482,0.934,3.15
5483,0.0,-12.086
5484,0.0,-1.911
5485,0.017,2.056
5486,0.0,-15.0
5487,0.0,-1.741
5488,0.01,1.526
5489,0.0,-6.432
5490,0.956,2.459
5491,0.981,5.831
5492,0.0,-10.377
5493,0.0,-0.371
5494,0.0,-0.041
5495,0.0,-0.774
5496,0.0,-1.001
5497,0.001,0.944
5498,0.0,-4.048
5499,0.0,-6.472
5500,0.0,0.831
5501,0.0,-6.285
5502,0.0,-2.204
5503,0.0,-2.274
5504,0.0,-11.1
5505,0.0,-2.676
5506,0.0,-1.481
5507,0.0,-3.278
5508,0.0,-3.217
5509,0.0,-1.305
5510,0.0,-6.932
5511,0.647,2.847
5512,1.0,8.887
5513,1.0,4.572
5514,0.0,-0.131
5515,0.0,0.596
5516,0.0,-0.117
5517,0.847,1.495
5518,1.0,5.937
5519,1.0,5.912
5520,1.0,6.969
5521,1.0,5.449
5522,1.0,7.51
5523,0.975,0.133
5524,0.994,3.737
5525,0.04,0.767
5526,0.0,-0.308
5527,0.0,-3.068
5528,0.0,-7.577
5529,0.0,-6.284
5530,0.067,-1.51
5531,1.0,8.807
5532,1.0,4.166
5533,1.0,5.767
5534,1.0,4.624
5535,1.0,4.676
5536,0.959,0.521
5537,0.965,3.264
5538,0.795,0.787
5539,0.666,-0.013
5540,1.0,5.421
5541,1.0,7.479
5542,1.0,5.725
5543,1.0,7.585
5544,1.0,7.585
5545,1.0,4.72
5546,1.0,7.097
5547,1.0,7.09
5548,1.0,5.869
5549,1.0,5.288
5550,1.0,5.826
5551,0.0,-1.556
5552,0.006,0.629
5553,0.057,1.488
5554,0.057,0.123
5555,1.0,7.022
5556,1.0,4.972
5557,0.0,-5.764
5558,0.996,3.29
5559,1.0,1.336
5560,1.0,2.539
5561,0.996,1.983
5562,0.0,-2.9
5563,0.0,0.21
5564,0.0,-0.303
5565,0.0,-0.536
5566,0.0,-3.331
5567,0.0,-0.357
5568,0.001,0.065
5569,0.217,0.953
5570,0.58,0.912
5571,0.999,2.864
5572,1.0,6.798
5573,0.996,2.633
5574,0.0,-1.444
5575,0.0,0.397
5576,0.0,-0.416
5577,0.968,2.321
5578,1.0,7.389
5579,1.0,9.189
5580,0.0,-4.198
5581,0.0,-1.389
5582,0.0,-2.432
5583,0.0,-7.684
5584,0.0,-3.686
5585,0.0,-10.431
5586,0.0,-5.352
5587,0.997,1.886
5588,1.0,5.623
5589,1.0,5.599
5590,1.0,2.982
5591,0.988,2.273
5592,0.476,0.791
5593,0.117,-0.41
5594,0.967,2.255
5595,0.973,1.931
5596,0.905,0.469
5597,0.907,1.142
5598,0.909,0.541
5599,0.943,2.549
5600,0.773,1.798
5601,0.0,-2.108
5602,0.0,-0.944
5603,0.0,-6.239
5604,0.0,-0.295
5605,0.175,3.262
5606,0.0,-2.296
5607,0.002,1.524
5608,0.0,-1.58
5609,0.0,-0.334
5610,0.369,1.264
5611,0.666,1.132
5612,1.0,7.128
5613,1.0,3.967
5614,0.998,3.784
5615,0.094,0.465
5616,0.0,-0.838
5617,0.0,-0.065
5618,0.429,2.58
5619,0.104,0.693
5620,0.105,0.884
5621,0.124,1.71
5622,0.125,0.047
5623,1.0,6.467
5624,1.0,4.638
5625,1.0,8.887
5626,1.0,8.887
5627,0.863,1.778
5628,0.003,-1.439
5629,0.986,2.994
5630,0.995,5.757
5631,0.134,0.504
5632,0.0,-1.232
5633,0.0,-1.893
5634,0.015,0.411
5635,0.996,3.792
5636,1.0,7.629
5637,1.0,5.967
5638,1.0,5.954
5639,1.0,1.273
5640,1.0,3.279
5641,1.0,4.25
5642,1.0,7.576
5643,1.0,8.793
5644,1.0,5.937
5645,1.0,5.49
5646,1.0,3.104
5647,1.0,3.261
5648,1.0,8.926
5649,0.999,4.149
5650,0.0,-0.6
5651,0.0,-0.374
5652,0.934,2.039
5653,0.994,2.494
5654,1.0,3.926
5655,0.0,-1.092
5656,0.0,-2.981
5657,0.993,3.115
5658,1.0,7.684
5659,1.0,7.144
5660,1.0,4.386
5661,0.984,2.8
5662,0.0,-1.484
5663,0.0,0.379
5664,0.004,1.485
5665,0.0,-0.362
5666,0.0,-1.468
5667,0.958,1.83
5668,1.0,4.02
5669,1.0,6.337
5670,0.004,0.229
5671,0.0,-0.615
5672,0.0,0.175
5673,0.0,-1.271
5674,0.001,-0.005
5675,0.532,4.668
5676,0.18,-0.426
5677,1.0,5.861
5678,1.0,3.185
5679,0.988,1.384
5680,0.937,2.283
5681,0.0,-0.838
5682,0.003,0.106
5683,0.654,5.852
5684,0.008,0.335
5685,0.0,-0.778
5686,0.0,-1.201
5687,0.024,0.139
5688,0.999,3.151
5689,1.0,3.982
5690,1.0,5.948
5691,1.0,4.69
5692,1.0,4.826
5693,1.0,4.845
5694,1.0,8.859
5695,1.0,5.919
5696,1.0,5.845
5697,1.0,7.089
5698,1.0,4.664
5699,1.0,3.854
5700,1.0,5.965
5701,1.0,8.926
5702,1.0,4.795
5703,0.962,1.607
5704,0.0,-2.93
5705,0.986,2.725
5706,0.99,4.72
5707,0.125,0.569
5708,0.012,0.375
5709,0.004,0.019
5710,0.094,3.418
5711,0.0,-0.615
5712,0.0,-0.998
5713,0.0,0.394
5714,0.0,0.886
5715,0.0,-0.167
5716,0.016,0.627
5717,0.998,2.039
5718,1.0,3.475
5719,1.0,5.519
5720,1.0,2.574
5721,1.0,0.709
5722,1.0,4.849
5723,0.998,2.044
5724,0.972,0.931
5725,0.957,0.766
5726,0.959,0.367
5727,0.996,1.951
5728,1.0,1.982
5729,1.0,6.846
5730,1.0,1.177
5731,1.0,2.319
5732,1.0,3.269
5733,1.0,1.911
5734,1.0,2.313
5735,1.0,2.406
5736,1.0,3.203
5737,1.0,0.998
5738,1.0,2.971
5739,0.993,1.199
5740,0.982,1.355
5741,0.0,-2.056
5742,0.0,-4.818
5743,0.0,-10.225
5744,0.0,-5.259
5745,0.0,-0.792
5746,0.0,-3.16
5747,0.0,-0.147
5748,0.625,2.058
5749,0.665,1.669
5750,0.648,1.328
5751,0.53,0.438
5752,0.542,0.107
5753,0.992,1.901
5754,1.0,3.383
5755,1.0,2.171
5756,1.0,2.139
5757,1.0,3.333
5758,1.0,4.253
5759,1.0,1.729
5760,0.996,0.433
5761,1.0,4.969
5762,1.0,4.296
5763,1.0,1.023
5764,1.0,2.048
5765,0.998,2.022
5766,0.971,1.885
5767,0.699,-0.066
5768,0.999,2.297
5769,1.0,3.334
5770,0.996,0.964
5771,0.994,3.485
5772,0.446,0.631
5773,0.0,-2.484
5774,0.0,-4.289
5775,0.0,-1.252
5776,0.0,-0.987
5777,0.0,-5.353
5778,0.0,-0.505
5779,0.0,0.119
5780,0.0,-1.1
5781,0.003,0.353
5782,0.105,2.88
5783,0.018,0.254
5784,0.016,1.557
5785,0.003,0.39
5786,0.002,-0.212
5787,0.498,3.856
5788,0.441,1.321
5789,0.008,0.112
5790,0.003,-0.313
5791,0.859,1.471
5792,1.0,4.732
5793,1.0,5.018
5794,1.0,0.71
5795,1.0,4.791
5796,1.0,3.962
5797,1.0,9.571
5798,1.0,3.163
5799,1.0,5.912
5800,1.0,4.855
5801,1.0,3.93
5802,0.993,2.244
5803,0.575,1.05
5804,0.001,-0.147
5805,0.0,1.089
5806,0.0,-6.237
5807,0.0,-0.262
5808,1.0,5.778
5809,1.0,6.266
5810,0.011,0.354
5811,0.0,-3.047
5812,0.0,-1.629
5813,0.0,-1.088
5814,0.032,0.281
5815,1.0,4.673
5816,1.0,7.027
5817,1.0,5.78
5818,0.0,-0.574
5819,0.0,0.544
5820,0.003,1.288
5821,0.0,-0.238
5822,0.0,0.366
5823,0.0,-1.319
5824,0.001,0.078
5825,0.095,3.021
5826,1.0,5.156
5827,1.0,6.405
5828,0.98,0.564
5829,0.978,0.661
5830,1.0,8.764
5831,1.0,4.962
5832,1.0,1.489
5833,1.0,5.671
5834,1.0,1.65
5835,0.999,1.264
5836,0.994,0.634
5837,1.0,6.375
5838,0.997,2.46
5839,0.0,-4.257
5840,0.0,0.075
5841,0.0,-7.14
5842,0.0,-0.091
5843,0.0,0.876
5844,0.001,0.628
5845,0.012,2.569
5846,0.0,-1.13
5847,0.674,1.443
5848,0.786,0.657
5849,1.0,3.219
5850,1.0,7.684
5851,0.0,-4.353
5852,0.0,-1.99
5853,0.945,1.789
5854,0.998,1.745
5855,1.0,4.71
5856,1.0,7.607
5857,1.0,3.224
5858,1.0,1.546
5859,1.0,2.438
5860,1.0,7.684
5861,1.0,7.112
5862,1.0,3.885
5863,1.0,8.926
5864,1.0,3.523
5865,1.0,1.606
5866,1.0,5.835
5867,1.0,2.892
5868,1.0,4.907
5869,1.0,2.322
5870,1.0,3.097
5871,1.0,2.335
5872,1.0,5.857
5873,0.0,-0.593
5874,0.006,1.608
5875,0.001,-2.473
5876,0.0,0.206
5877,0.966,1.505
5878,1.0,7.684
5879,1.0,4.759
5880,0.987,0.464
5881,1.0,7.733
5882,1.0,7.576
5883,1.0,7.576
5884,1.0,7.078
5885,1.0,1.523
5886,0.993,1.172
5887,0.954,1.427
5888,1.0,7.684
5889,1.0,4.952
5890,1.0,5.692
5891,0.556,0.77
5892,0.148,-1.206
5893,0.001,-1.573
5894,0.0,-2.559
5895,0.0,-2.924
5896,0.0,-4.798
5897,0.0,-2.727
5898,0.0,-1.606
5899,0.002,0.207
5900,0.002,0.93
5901,0.001,0.245
5902,0.0,-0.007
5903,0.0,-1.693
5904,1.0,4.046
5905,1.0,4.855
5906,1.0,6.56
5907,0.997,1.602
5908,0.944,1.749
5909,0.0,-0.273
5910,0.0,-0.002
5911,0.012,1.902
5912,0.0,-6.887
5913,0.01,2.555
5914,0.003,0.911
5915,0.0,-6.127
5916,0.977,2.581
5917,0.997,4.682
5918,0.0,-5.451
5919,1.0,7.726
5920,1.0,6.549
5921,0.999,4.225
5922,0.0,-2.227
5923,0.972,7.713
5924,0.0,-2.749
5925,1.0,7.726
5926,0.989,2.125
5927,0.0,-4.445
5928,1.0,4.894
5929,1.0,5.848
5930,0.0,-3.639
5931,1.0,8.978
5932,1.0,4.796
5933,0.0,-12.038
5934,1.0,8.978
5935,1.0,5.998
5936,0.002,-1.438
5937,1.0,5.865
5938,1.0,7.178
5939,0.0,-2.89
5940,1.0,7.084
5941,1.0,7.175
5942,1.0,2.423
5943,1.0,9.627
5944,1.0,7.185
5945,0.0,-3.472
5946,1.0,7.162
5947,1.0,7.66
5948,0.0,-4.903
5949,1.0,7.796
5950,1.0,6.565
5951,0.0,-3.385
5952,1.0,7.127
5953,1.0,5.901
5954,0.0,-3.52
5955,0.039,0.25
5956,0.974,7.726
5957,0.0,-20.0
5958,1.0,7.726
5959,1.0,8.96
5960,0.0,-2.997
5961,0.0,-2.488
5962,0.972,7.713
5963,0.0,-4.269
5964,0.0,-2.028
5965,0.939,6.004
5966,0.288,-0.25
5967,1.0,7.726
5968,1.0,5.996
5969,0.0,-3.932
5970,1.0,5.586
5971,1.0,6.543
5972,0.0,-13.305
5973,1.0,3.382
5974,1.0,5.903
5975,0.0,-3.024
5976,1.0,7.726
5977,1.0,7.785
5978,0.119,-0.248
5979,1.0,9.627
5980,1.0,7.619
5981,0.0,-10.476
5982,1.0,9.541
5983,1.0,9.541
5984,0.0,-10.969
5985,0.999,4.149
5986,1.0,4.835
5987,0.971,0.424
5988,0.988,1.84
5989,0.977,2.096
5990,0.0,-9.744
5991,1.0,6.463
5992,1.0,6.501
5993,0.0,-14.411
5994,1.0,5.911
5995,1.0,5.827
5996,0.0,-13.319
5997,1.0,5.418
5998,1.0,4.731
5999,0.0,-12.003
6000,0.0,-1.807
6001,0.906,5.948
6002,0.0,-12.248
6003,1.0,8.898
6004,1.0,9.541
6005,0.0,-0.802
6006,0.002,0.065
6007,0.97,7.66
6008,0.0,-20.0
6009,0.0,-0.277
6010,0.97,7.66
6011,0.0,-5.326
6012,1.0,7.108
6013,1.0,7.66
6014,0.002,-1.748
6015,0.978,2.559
6016,1.0,5.469
6017,0.0,-7.667
6018,0.998,2.705
6019,0.999,5.838
6020,0.0,-7.885
6021,1.0,6.464
6022,1.0,8.831
6023,0.017,0.49
6024,0.0,-0.97
6025,0.97,7.66
6026,0.0,-5.043
6027,1.0,5.035
6028,1.0,9.541
6029,0.0,-9.645
6030,1.0,7.553
6031,1.0,7.087
6032,0.001,-1.032
6033,1.0,7.553
6034,1.0,7.553
6035,0.0,-13.707
6036,1.0,5.482
6037,1.0,7.712
6038,0.0,-15.955
6039,0.0,-0.932
6040,0.002,1.974
6041,0.0,-13.491
6042,0.002,0.098
6043,0.968,7.618
6044,0.0,-7.137
6045,0.0,-4.106
6046,0.894,5.874
6047,0.0,-2.91
6048,1.0,5.421
6049,1.0,7.643
6050,0.0,-6.917
6051,1.0,4.656
6052,1.0,5.93
6053,0.0,-2.847
6054,1.0,6.467
6055,1.0,7.104
6056,0.0,-2.692
6057,1.0,5.817
6058,1.0,7.073
6059,0.0,-2.449
6060,1.0,4.909
6061,1.0,7.638
6062,0.0,-5.2
6063,1.0,7.638
6064,1.0,4.777
6065,0.0,-4.323
6066,1.0,8.871
6067,1.0,8.871
6068,0.0,-3.71
6069,1.0,5.434
6070,1.0,3.967
6071,0.0,-10.716
6072,0.0,-0.026
6073,0.97,7.66
6074,0.0,-4.798
6075,1.0,7.656
6076,1.0,5.918
6077,0.0,-8.409
6078,1.0,7.079
6079,1.0,5.834
6080,0.0,-8.818
6081,1.0,6.456
6082,0.998,3.849
6083,0.0,-6.337
6084,1.0,4.713
6085,1.0,7.085
6086,0.002,-1.524
6087,1.0,5.518
6088,1.0,4.74
6089,0.0,-7.799
6090,1.0,5.934
6091,1.0,5.933
6092,0.0,-9.791
6093,0.938,1.402
6094,0.994,5.936
6095,0.0,-5.428
6096,1.0,7.093
6097,1.0,7.66
6098,1.0,2.335
6099,1.0,8.898
6100,1.0,5.918
6101,0.002,-1.415
6102,1.0,7.66
6103,1.0,5.936
6104,0.998,0.645
6105,1.0,5.941
6106,1.0,7.66
6107,0.0,-2.803
6108,1.0,7.093
6109,1.0,5.947
6110,0.954,0.29
6111,1.0,6.488
6112,1.0,7.604
6113,0.0,-13.894
6114,1.0,8.898
6115,1.0,7.66
6116,0.0,-1.56
6117,1.0,4.724
6118,1.0,7.553
6119,0.0,-13.879
6120,0.995,3.297
6121,1.0,7.66
6122,0.0,-2.646
6123,1.0,6.917
6124,1.0,7.66
6125,0.001,-1.183
6126,1.0,7.031
6127,1.0,7.66
6128,0.0,-2.748
6129,1.0,6.452
6130,1.0,7.714
6131,0.0,-4.558
6132,1.0,7.712
6133,1.0,9.541
6134,0.0,-20.0
6135,1.0,7.66
6136,1.0,5.933
6137,0.0,-3.071
6138,1.0,6.467
6139,1.0,9.541
6140,0.0,-9.39
6141,1.0,8.898
6142,1.0,8.898
6143,0.992,0.415
6144,1.0,7.66
6145,1.0,9.541
6146,0.015,0.467
6147,0.0,-3.684
6148,0.905,5.943
6149,0.0,-3.3
6150,0.605,1.005
6151,0.988,7.66
6152,0.0,-20.0
6153,1.0,7.553
6154,1.0,7.553
6155,0.0,-20.0
6156,0.0,-1.577
6157,0.97,7.66
6158,0.0,-2.87
6159,1.0,8.898
6160,1.0,5.918
6161,0.997,0.602
6162,1.0,5.724
6163,1.0,3.977
6164,0.003,-1.374
6165,1.0,6.495
6166,1.0,6.505
6167,0.0,-7.962
6168,1.0,5.503
6169,1.0,5.839
6170,0.0,-7.203
6171,1.0,5.84
6172,1.0,5.837
6173,0.0,-11.803
